store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday
672,3,1381,1,1,0,0
609,6,266,1,0,0,0
877,1,953,1,1,0,0
781,2,827,1,0,0,0
563,4,759,1,1,0,0
725,3,534,1,1,0,0
1036,4,490,1,1,0,1
147,7,0,0,0,0,0
900,1,488,1,0,0,0
818,3,564,1,0,0,0
1047,6,319,1,0,0,0
801,1,558,1,1,0,0
780,7,0,0,0,0,0
780,6,305,1,0,0,0
25,5,1148,1,0,0,1
420,7,0,0,0,0,0
483,3,696,1,1,0,0
180,1,1029,1,1,0,0
33,4,801,1,1,0,1
437,1,802,1,1,0,0
287,2,651,1,0,0,1
943,3,509,1,0,0,0
418,3,571,1,1,0,0
887,4,531,1,0,0,1
234,1,894,1,0,0,0
972,1,348,1,0,0,0
828,1,511,1,0,0,0
267,3,1022,1,1,0,0
205,4,711,1,0,0,0
811,1,646,1,0,0,0
535,7,0,0,0,0,0
200,3,1068,1,1,0,0
72,5,582,1,1,0,0
781,1,512,1,0,0,1
404,7,0,0,0,0,0
347,1,349,1,0,0,0
664,2,457,1,0,0,0
417,2,520,1,0,0,1
880,1,730,1,0,0,1
278,6,597,1,0,0,0
935,1,734,1,1,0,0
810,6,484,1,0,0,0
194,3,609,1,1,0,0
258,2,437,1,1,0,0
173,5,1105,1,1,0,0
885,5,675,1,1,0,0
150,5,930,1,0,0,1
223,7,0,0,0,0,0
61,2,603,1,1,0,0
608,7,0,0,0,0,0
229,2,756,1,1,0,1
211,2,1566,1,0,0,1
289,3,321,1,0,0,1
389,1,0,0,0,0,0
40,4,0,0,1,0,0
268,5,642,1,1,0,0
631,7,0,0,0,0,0
500,7,0,0,0,0,0
120,1,555,1,0,0,1
819,6,425,1,0,0,0
1085,5,746,1,0,0,0
629,4,654,1,1,0,0
68,2,1523,1,1,0,0
731,7,0,0,0,0,0
898,2,928,1,1,0,1
644,4,892,1,0,0,1
986,2,965,1,1,0,0
449,1,1595,1,0,0,0
78,7,0,0,0,0,0
124,5,0,0,1,0,1
1021,7,0,0,0,0,0
681,7,0,0,0,0,0
600,1,726,1,1,0,0
15,7,0,0,0,0,0
864,6,352,1,0,0,0
839,7,0,0,0,0,0
731,5,850,1,0,0,0
249,3,481,1,1,0,0
10,7,0,0,0,0,0
570,3,569,1,0,0,0
653,5,0,0,0,0,1
542,7,0,0,0,0,0
514,3,650,1,1,0,0
411,7,0,0,0,0,1
62,7,0,0,0,0,0
309,5,550,1,0,0,0
959,1,877,1,0,0,0
616,3,1024,1,1,0,0
256,3,1263,1,1,0,0
363,1,986,1,0,0,0
130,2,683,1,1,0,0
216,6,832,1,0,0,0
846,7,0,0,0,0,0
819,6,422,1,0,0,0
43,2,725,1,1,0,0
655,4,449,1,0,0,1
260,3,926,1,1,0,1
14,1,650,1,0,0,0
833,6,673,1,0,0,0
281,7,0,0,0,0,0
616,3,739,1,0,0,1
230,5,997,1,1,0,0
554,4,601,1,1,0,0
95,1,1161,1,1,0,1
218,6,305,1,0,0,0
182,3,455,1,1,0,0
313,4,0,0,1,0,1
219,7,0,0,0,0,0
452,2,389,1,0,0,0
469,7,0,0,0,0,0
876,4,1186,1,1,0,0
386,1,995,1,0,0,1
976,4,0,0,0,0,0
865,7,0,0,0,0,0
1049,6,497,1,0,0,0
411,2,602,1,0,0,0
860,4,559,1,0,0,1
594,7,0,0,0,0,0
479,7,0,0,0,0,0
221,7,0,0,0,0,0
152,1,853,1,1,0,0
977,2,633,1,1,0,1
1115,1,623,1,1,0,0
152,4,543,1,0,0,0
282,4,667,1,0,0,0
580,1,1696,1,1,0,0
793,5,417,1,0,0,0
902,7,0,0,0,0,0
342,1,0,0,0,0,1
788,1,2026,1,1,0,0
472,3,646,1,0,0,0
1104,2,275,1,0,0,0
1014,2,812,1,0,0,1
107,6,1052,1,0,0,0
1039,3,1024,1,0,0,0
930,1,1068,1,0,0,0
788,5,1809,1,1,0,0
1085,5,943,1,1,0,0
1033,6,1019,1,0,0,0
238,7,0,0,0,0,0
347,3,326,1,0,0,0
632,6,994,1,0,0,0
272,5,643,1,1,0,0
355,4,1019,1,0,0,0
112,5,763,1,0,0,0
312,7,0,0,0,0,1
697,7,0,0,0,0,0
180,5,917,1,0,0,1
83,6,272,1,0,0,0
522,5,714,1,0,0,0
39,5,651,1,1,0,0
811,6,641,1,0,0,0
550,1,630,1,1,0,0
83,2,362,1,0,0,1
301,3,603,1,1,0,0
607,6,153,1,0,0,0
529,5,802,1,1,0,0
181,2,1154,1,1,0,0
292,3,720,1,0,0,0
577,6,432,1,0,0,0
507,3,521,1,0,0,0
534,4,545,1,1,0,0
387,5,1205,1,1,0,0
615,2,1043,1,0,0,0
1105,7,0,0,0,0,0
494,5,1042,1,0,0,0
364,2,732,1,1,0,1
561,3,606,1,0,0,0
915,4,420,1,0,0,1
1026,4,877,1,0,0,1
804,4,372,1,0,0,1
427,5,729,1,0,0,0
237,2,553,1,0,0,0
443,6,373,1,0,0,0
1006,7,0,0,0,0,0
637,4,760,1,0,0,0
507,5,823,1,1,0,0
1103,5,383,1,1,0,0
1042,2,649,1,1,0,0
615,2,1136,1,0,0,0
70,1,893,1,1,0,0
606,7,0,0,0,0,0
23,2,324,1,0,0,0
812,5,828,1,1,0,0
1029,5,791,1,1,0,0
505,5,518,1,0,0,0
1060,5,858,1,1,0,0
450,6,1601,1,0,0,0
476,7,0,0,0,0,0
885,2,787,1,1,0,0
379,3,499,1,1,0,0
648,5,538,1,0,0,0
647,2,617,1,0,0,0
22,4,505,1,1,0,0
916,6,675,1,0,0,0
1106,1,0,0,0,0,0
595,1,1411,1,0,0,0
103,4,391,1,1,0,0
819,6,444,1,0,0,0
473,6,313,1,0,0,0
443,5,632,1,1,0,0
415,1,609,1,1,0,0
867,3,395,1,1,0,0
12,4,839,1,0,0,0
596,2,525,1,0,0,0
240,2,470,1,1,0,0
438,4,472,1,1,0,0
454,1,1109,1,1,0,0
528,5,1113,1,1,0,0
505,5,597,1,1,0,0
656,5,0,0,1,0,1
237,7,0,0,0,0,0
172,5,1174,1,1,0,0
386,2,505,1,0,0,0
636,7,0,0,0,0,0
848,6,732,1,0,0,0
526,3,1316,1,0,0,1
174,5,630,1,1,0,1
692,6,452,1,0,0,0
622,2,386,1,0,0,0
372,5,748,1,0,0,0
514,3,561,1,0,0,0
274,4,823,1,1,0,1
299,6,448,1,0,0,0
1017,7,0,0,0,0,0
456,6,651,1,0,0,0
467,3,1488,1,1,0,0
189,6,737,1,0,0,0
520,1,617,1,0,0,0
383,2,2453,1,1,0,0
135,1,573,1,1,0,0
1068,2,358,1,1,0,0
16,2,906,1,0,0,0
799,3,920,1,1,0,0
1025,1,928,1,0,0,0
92,3,630,1,1,0,1
475,1,1284,1,1,0,0
396,2,1059,1,0,0,0
901,4,705,1,0,0,0
359,3,630,1,1,0,0
560,2,1751,1,1,0,1
669,6,408,1,0,0,0
454,5,759,1,0,0,0
52,7,0,0,0,0,0
1082,6,950,1,0,0,0
432,6,1002,1,0,0,0
639,5,545,1,1,0,0
328,5,530,1,0,0,0
964,1,1317,1,0,0,0
663,1,0,0,1,0,0
508,7,0,0,0,0,0
572,6,478,1,0,0,0
700,3,352,1,0,0,0
162,4,550,1,1,0,1
21,2,571,1,1,0,1
624,5,679,1,0,0,0
84,1,1821,1,1,0,1
478,7,0,0,0,0,0
670,1,892,1,1,0,0
983,5,1772,1,1,0,1
9,7,0,0,0,0,0
321,7,0,0,0,0,0
62,6,376,1,0,0,0
719,6,479,1,0,0,0
1037,7,0,0,0,0,0
70,1,841,1,1,0,1
250,4,513,1,0,0,0
570,6,463,1,0,0,0
1029,4,920,1,1,0,0
109,1,785,1,0,0,0
924,3,380,1,0,0,0
176,1,933,1,1,0,1
594,4,497,1,1,0,0
255,4,525,1,0,0,0
360,5,783,1,1,0,1
521,6,448,1,0,0,0
434,6,911,1,0,0,0
985,4,771,1,1,0,0
300,3,674,1,0,0,0
567,1,633,1,0,0,1
179,6,1027,1,0,0,0
610,2,550,1,0,0,1
532,2,1210,1,0,0,1
1000,5,639,1,0,0,0
865,3,567,1,1,0,0
979,1,847,1,1,0,0
97,1,874,1,1,0,0
469,4,1427,1,1,0,0
703,1,425,1,1,0,0
557,4,0,0,1,0,0
924,2,475,1,1,0,0
324,6,322,1,0,0,0
1081,5,736,1,0,0,0
1056,3,349,1,0,0,0
984,3,791,1,1,0,0
768,2,1442,1,1,0,0
708,1,456,1,0,0,0
256,3,1199,1,0,0,1
1068,7,0,0,0,0,0
535,2,857,1,0,0,0
7,3,714,1,0,0,0
695,5,475,1,0,0,1
591,1,462,1,0,0,0
729,2,843,1,0,0,1
701,5,555,1,0,0,0
355,4,1102,1,0,0,0
745,2,587,1,0,0,0
730,3,1068,1,0,0,0
226,6,501,1,0,0,1
230,7,0,0,0,0,0
161,4,710,1,0,0,0
1082,6,1024,1,0,0,0
865,6,772,1,0,0,0
387,3,1303,1,1,0,0
1020,3,1263,1,1,0,0
936,5,1091,1,1,0,0
265,4,523,1,1,0,1
21,4,504,1,1,0,0
937,7,0,0,0,0,0
107,5,852,1,1,0,1
579,7,0,0,0,0,0
735,2,648,1,1,0,0
56,7,0,0,0,0,0
246,5,1042,1,1,0,1
439,3,887,1,1,0,0
527,5,923,1,0,0,1
689,6,509,1,0,0,1
333,3,1211,1,0,0,0
245,1,1144,1,1,0,0
432,5,1395,1,0,0,1
930,7,0,0,0,0,0
859,2,804,1,1,0,0
417,7,0,0,0,0,0
586,5,1788,1,0,0,0
354,7,0,0,0,0,0
537,3,597,1,0,0,0
630,2,839,1,0,0,0
745,4,741,1,1,0,0
801,4,484,1,0,0,0
276,2,528,1,1,0,1
128,5,436,1,0,0,0
207,5,1214,1,0,0,0
871,3,337,1,0,0,0
830,3,515,1,0,0,0
178,1,1289,1,1,0,0
817,3,3199,1,1,0,0
109,6,704,1,0,0,0
220,7,0,0,0,0,0
725,3,603,1,0,0,0
925,1,917,1,0,0,0
566,3,523,1,1,0,1
394,2,781,1,1,0,0
728,2,416,1,1,0,0
80,6,620,1,0,0,0
902,3,581,1,0,0,0
1023,2,667,1,1,0,0
1041,3,741,1,1,0,1
1003,3,653,1,0,0,0
1114,3,2812,1,0,0,0
745,6,355,1,0,0,0
650,5,641,1,1,0,0
967,1,901,1,0,0,0
133,2,833,1,1,0,0
936,4,847,1,1,0,0
221,6,447,1,0,0,0
46,5,620,1,0,0,0
429,4,0,0,0,0,0
267,7,0,0,0,0,0
616,1,963,1,1,0,0
877,5,845,1,1,0,0
823,5,654,1,1,0,0
446,6,318,1,0,0,0
493,2,656,1,0,0,0
948,1,1935,1,0,0,0
709,6,531,1,0,0,0
304,3,1065,1,1,0,0
446,2,638,1,0,0,0
341,5,675,1,0,0,1
792,4,766,1,0,0,1
1106,6,299,1,0,0,0
385,2,499,1,0,0,0
703,5,340,1,0,0,1
1073,1,0,0,0,0,0
437,5,657,1,1,0,0
138,4,872,1,1,0,0
1026,6,887,1,0,0,0
825,1,750,1,1,0,0
452,2,515,1,0,0,1
790,4,574,1,0,0,0
749,4,617,1,0,0,0
34,5,977,1,1,0,0
829,6,898,1,0,0,0
472,6,650,1,0,0,0
123,7,0,0,0,0,0
140,5,882,1,1,0,0
994,4,0,0,1,0,0
1014,5,1820,1,1,0,0
1079,7,0,0,0,0,0
596,7,0,0,0,0,0
566,6,378,1,0,0,0
651,5,1065,1,0,0,0
941,7,0,0,0,0,0
626,2,909,1,1,0,0
499,7,0,0,0,0,0
668,7,0,0,0,0,0
56,3,410,1,1,0,1
13,1,672,1,1,0,1
264,1,815,1,0,0,1
355,3,1160,1,1,0,0
883,6,261,1,0,0,0
1016,7,0,0,0,0,0
61,5,378,1,0,0,0
177,2,575,1,1,0,1
1026,5,1276,1,1,0,0
587,4,589,1,0,0,0
427,2,566,1,0,0,1
24,6,1033,1,0,0,0
228,2,615,1,1,0,0
1065,3,504,1,0,0,1
305,3,501,1,1,0,0
35,1,906,1,1,0,0
585,3,662,1,0,0,0
182,7,0,0,0,0,0
719,4,441,1,1,0,0
875,5,554,1,1,0,0
1006,5,723,1,0,0,0
277,1,884,1,1,0,0
973,4,747,1,0,0,0
862,7,0,0,0,0,0
368,4,539,1,0,0,0
103,2,451,1,0,0,0
402,4,0,0,0,0,0
560,1,1384,1,0,0,0
476,3,740,1,1,0,0
751,7,0,0,0,0,0
930,5,1008,1,0,0,0
1054,2,685,1,1,0,0
1113,2,1066,1,1,0,0
91,7,0,0,0,0,0
1086,7,0,0,0,0,0
443,6,389,1,0,0,0
438,2,614,1,1,0,0
617,2,714,1,0,0,1
816,7,0,0,0,0,0
469,3,1119,1,0,0,0
1023,4,557,1,1,0,0
579,5,946,1,1,0,0
516,3,818,1,1,0,0
471,7,0,0,0,0,0
242,5,568,1,1,0,0
65,4,649,1,1,0,1
142,3,641,1,1,0,0
51,1,432,1,0,0,0
918,1,714,1,1,0,0
1082,3,1000,1,1,0,0
535,1,1349,1,1,0,0
871,6,571,1,0,0,1
349,1,900,1,0,0,0
46,5,711,1,1,0,0
662,6,595,1,0,0,0
974,5,1599,1,1,0,1
984,2,783,1,1,0,0
1053,2,1166,1,1,0,0
1059,3,1032,1,1,0,1
438,1,497,1,0,0,0
252,3,882,1,1,0,0
1088,3,381,1,0,0,1
869,4,719,1,0,0,1
992,5,707,1,0,0,0
724,2,855,1,1,0,0
1049,3,685,1,1,0,0
957,3,974,1,1,0,0
474,1,974,1,1,0,0
556,3,732,1,0,0,0
443,3,469,1,1,0,0
437,6,1129,1,0,0,0
2,6,340,1,0,0,0
838,6,743,1,0,0,0
55,1,755,1,1,0,1
754,5,774,1,0,0,0
728,1,463,1,0,0,0
356,3,326,1,0,0,0
961,4,724,1,0,0,0
478,3,820,1,1,0,0
1034,4,748,1,0,0,0
235,4,465,1,0,0,0
847,4,0,0,0,0,0
957,7,0,0,0,0,0
215,7,0,0,0,0,0
74,7,0,0,0,0,0
687,7,0,0,0,0,0
508,1,930,1,1,0,0
1098,1,738,1,0,0,0
735,1,844,1,1,0,1
133,2,851,1,0,0,0
508,5,694,1,1,0,0
408,4,0,0,0,0,1
94,7,0,0,0,0,0
791,6,585,1,0,0,0
568,2,346,1,0,0,1
556,7,0,0,0,0,0
895,4,855,1,0,0,0
483,6,352,1,0,0,0
1070,4,818,1,1,0,0
812,2,950,1,1,0,0
6,1,734,1,0,0,1
985,4,744,1,1,0,0
708,2,710,1,1,0,0
848,1,0,0,1,0,0
612,3,354,1,0,0,0
1091,4,587,1,0,0,0
217,2,707,1,1,0,0
29,7,0,0,0,0,0
958,4,580,1,1,0,0
401,3,717,1,1,0,0
71,1,1035,1,1,0,0
377,7,0,0,0,0,0
69,3,1278,1,0,0,1
571,1,737,1,1,0,1
515,1,0,0,0,0,0
999,3,554,1,0,0,0
1039,2,964,1,1,0,0
680,1,899,1,1,0,0
143,6,469,1,0,0,0
206,2,743,1,0,0,1
196,6,657,1,0,0,0
1025,3,828,1,0,0,0
719,4,440,1,0,0,0
943,4,547,1,1,0,0
890,1,0,0,0,0,1
498,1,910,1,1,0,0
1020,3,799,1,0,0,1
139,2,539,1,1,0,1
28,6,359,1,0,0,0
733,7,2783,1,0,0,0
69,4,1316,1,1,0,0
1011,5,1045,1,1,0,0
715,4,1011,1,1,0,0
1005,4,872,1,0,0,0
770,5,670,1,0,0,0
567,7,0,0,0,0,0
767,3,559,1,0,0,0
326,7,0,0,0,0,0
965,2,1003,1,1,0,1
558,4,368,1,0,0,0
648,4,784,1,1,0,0
489,6,330,1,0,0,0
965,6,740,1,0,0,0
931,3,689,1,1,0,0
472,2,649,1,0,0,1
542,1,694,1,1,0,0
1004,7,0,0,0,0,0
339,6,623,1,0,0,0
977,2,437,1,0,0,1
73,1,719,1,1,0,0
396,1,1315,1,1,0,0
208,1,0,0,0,0,1
596,2,713,1,0,0,0
86,1,644,1,1,0,0
104,6,1722,1,0,0,0
354,7,0,0,0,0,0
713,6,1598,1,0,0,0
668,6,1357,1,0,0,0
918,4,650,1,1,0,0
34,2,893,1,0,0,1
382,2,612,1,0,0,0
491,6,520,1,0,0,0
178,1,1257,1,1,0,0
380,4,1356,1,1,0,0
440,3,533,1,0,0,0
448,1,1045,1,1,0,0
1041,4,673,1,1,0,0
689,5,799,1,1,0,1
236,4,742,1,0,0,0
57,1,0,0,0,0,1
802,7,0,0,0,0,0
388,4,1166,1,1,0,0
671,3,625,1,1,0,1
29,6,656,1,0,0,0
797,1,332,1,0,0,0
464,4,1846,1,1,0,0
1021,3,995,1,0,0,1
260,7,0,0,0,0,0
271,3,692,1,1,0,1
966,3,517,1,0,0,1
1031,2,384,1,0,0,0
549,7,0,0,0,0,0
219,1,504,1,0,0,0
376,6,734,1,0,0,0
70,3,604,1,0,0,0
427,6,689,1,0,0,0
894,5,1190,1,0,0,0
84,5,1408,1,1,0,0
988,7,0,0,0,0,0
1010,1,902,1,1,0,0
158,5,487,1,1,0,0
826,4,760,1,0,0,0
10,4,522,1,0,0,0
9,6,614,1,0,0,0
957,3,0,0,0,0,1
868,6,676,1,0,0,0
179,2,1182,1,1,0,1
687,7,0,0,0,0,0
257,6,364,1,0,0,0
40,6,712,1,0,0,0
685,4,523,1,1,0,0
752,4,575,1,1,0,0
375,3,798,1,1,0,0
880,7,0,0,0,0,0
60,2,594,1,1,0,0
592,4,708,1,1,0,0
1072,3,805,1,1,0,0
575,1,748,1,1,0,1
1090,7,0,0,0,0,0
402,2,556,1,1,0,0
288,1,378,1,0,0,0
65,2,458,1,0,0,1
748,6,491,1,0,0,0
890,3,416,1,1,0,0
947,6,1247,1,0,0,0
293,3,625,1,0,0,1
230,7,0,0,0,0,0
1073,1,794,1,0,0,0
328,1,642,1,1,0,0
65,6,262,1,0,0,0
1045,2,769,1,0,0,0
717,5,662,1,1,0,0
531,3,625,1,0,0,1
336,1,2163,1,0,0,1
912,5,678,1,0,0,0
671,5,514,1,0,0,1
800,3,510,1,1,0,0
413,1,1214,1,1,0,0
1018,6,1103,1,0,0,0
622,7,0,0,0,0,0
225,6,415,1,0,0,0
509,3,491,1,0,0,0
820,6,1182,1,0,0,0
537,4,530,1,0,0,0
336,6,1785,1,0,0,0
189,5,826,1,1,0,1
332,5,530,1,0,0,0
277,7,0,0,0,0,0
502,4,1954,1,1,0,0
61,2,120,1,0,0,0
291,4,945,1,1,0,0
1059,4,1019,1,0,0,0
184,7,0,0,0,0,0
534,1,820,1,1,0,1
549,5,592,1,0,0,1
559,7,0,0,0,0,0
413,2,700,1,0,0,0
1111,1,628,1,1,0,0
677,3,671,1,1,0,0
660,5,646,1,1,0,0
572,4,602,1,1,0,1
728,1,549,1,1,0,0
775,4,563,1,1,0,0
557,3,592,1,0,0,0
76,4,0,0,1,0,0
67,6,475,1,0,0,0
234,6,959,1,0,0,0
284,2,513,1,1,0,0
647,2,566,1,0,0,0
1075,5,1145,1,0,0,1
483,2,838,1,1,0,1
883,5,522,1,0,0,1
923,4,617,1,0,0,1
869,4,839,1,1,0,0
698,5,1649,1,0,0,0
577,6,797,1,0,0,0
46,7,0,0,0,0,0
268,4,502,1,0,0,0
8,2,684,1,0,0,0
150,4,889,1,1,0,0
913,1,1578,1,1,0,1
67,5,742,1,0,0,0
704,5,1280,1,0,0,0
205,6,853,1,0,0,0
418,1,503,1,0,0,0
583,1,0,0,0,0,0
661,3,499,1,0,0,0
916,4,673,1,0,0,1
1055,7,0,0,0,0,0
740,6,511,1,0,0,1
799,2,908,1,0,0,1
345,3,728,1,1,0,0
872,6,769,1,0,0,0
661,3,516,1,0,0,0
987,3,773,1,0,0,0
461,3,518,1,1,0,1
755,2,956,1,1,0,0
461,1,653,1,1,0,0
144,6,1199,1,0,0,0
272,3,813,1,1,0,0
91,7,0,0,0,0,0
476,5,593,1,0,0,0
677,6,716,1,0,0,0
735,4,570,1,1,0,0
417,7,0,0,0,0,0
37,1,818,1,1,0,0
176,2,645,1,0,0,0
795,5,858,1,1,0,0
347,3,463,1,1,0,0
560,6,2109,1,0,0,0
692,1,1153,1,1,0,1
716,4,396,1,1,0,0
472,2,624,1,1,0,0
681,7,0,0,0,0,0
1108,2,778,1,1,0,0
791,1,649,1,0,0,1
959,3,1038,1,1,0,0
775,2,624,1,1,0,0
1076,1,731,1,1,0,0
66,6,686,1,0,0,0
568,1,356,1,0,0,0
1001,6,403,1,0,0,0
1113,2,666,1,1,0,0
120,2,690,1,1,0,1
70,1,919,1,1,0,1
241,1,845,1,1,0,0
726,2,1249,1,1,0,0
950,7,0,0,0,0,0
84,7,0,0,0,0,0
177,5,486,1,1,0,0
954,1,680,1,0,0,1
4,2,1724,1,1,0,1
736,6,498,1,0,0,0
659,1,291,1,0,0,0
519,7,0,0,0,0,0
547,4,456,1,1,0,0
75,2,543,1,0,0,0
364,7,0,0,0,0,0
721,4,722,1,1,0,1
810,6,453,1,0,0,0
1001,7,0,0,0,0,0
855,4,614,1,1,0,1
176,3,562,1,0,0,0
794,5,627,1,0,0,0
595,5,1568,1,0,0,0
565,3,1070,1,1,0,0
194,1,403,1,0,0,0
166,3,692,1,1,0,0
337,4,358,1,1,0,0
304,3,1191,1,1,0,0
142,1,215,1,1,0,0
545,2,859,1,0,0,0
1061,7,0,0,0,0,0
753,3,856,1,1,0,0
238,4,1231,1,1,0,0
780,4,888,1,0,0,0
1098,6,491,1,0,0,0
507,1,829,1,1,0,0
682,7,1263,1,0,0,0
622,1,517,1,1,0,0
241,3,655,1,1,0,1
503,2,798,1,0,0,1
1026,3,1225,1,1,0,1
467,7,0,0,0,0,0
1046,7,0,0,0,0,0
318,7,0,0,0,0,0
215,6,629,1,0,0,0
301,5,692,1,1,0,0
93,6,307,1,0,0,0
611,4,514,1,1,0,0
84,6,1204,1,0,0,0
1018,5,1257,1,0,0,0
581,1,639,1,0,0,0
325,7,0,0,0,0,0
17,4,734,1,0,0,1
738,2,743,1,1,0,0
1085,5,886,1,1,0,1
280,2,492,1,1,0,0
198,7,0,0,0,0,0
551,3,1049,1,1,0,1
210,7,0,0,0,0,0
526,1,1273,1,0,0,0
167,6,536,1,0,0,0
482,5,775,1,0,0,0
855,6,423,1,0,0,0
359,3,561,1,1,0,0
853,4,897,1,0,0,0
890,5,380,1,0,0,1
1033,5,1219,1,0,0,0
200,1,1135,1,1,0,0
17,4,786,1,0,0,0
758,3,678,1,1,0,0
768,2,1519,1,1,0,1
680,2,635,1,0,0,1
1096,5,747,1,0,0,0
832,2,638,1,1,0,0
672,2,1701,1,1,0,1
120,1,630,1,0,0,0
1077,1,415,1,0,0,0
598,1,805,1,0,0,1
179,2,791,1,0,0,0
1059,7,0,0,0,0,0
591,3,463,1,0,0,0
1039,5,913,1,1,0,0
817,5,3025,1,0,0,1
788,7,0,0,0,0,0
263,3,311,1,0,0,0
565,7,0,0,0,0,0
220,1,567,1,0,0,1
593,3,1268,1,1,0,0
795,1,626,1,1,0,1
914,1,1374,1,1,0,0
101,5,980,1,1,0,0
664,4,619,1,1,0,0
93,4,493,1,0,0,1
987,7,0,0,0,0,0
931,7,299,1,0,0,0
107,7,0,0,0,0,1
1113,1,700,1,1,0,0
131,2,493,1,0,0,0
140,6,877,1,0,0,0
837,2,571,1,1,0,0
309,7,0,0,0,0,0
299,3,505,1,0,0,0
719,5,533,1,0,0,0
224,6,543,1,0,0,0
203,6,692,1,0,0,0
813,3,609,1,0,0,1
110,7,0,0,0,0,0
540,4,432,1,0,0,0
1098,3,619,1,0,0,0
280,4,507,1,0,0,0
1090,4,869,1,1,0,0
692,1,773,1,0,0,0
222,4,486,1,0,0,0
1082,4,0,0,0,0,0
596,5,938,1,1,0,0
54,3,573,1,1,0,0
861,1,485,1,1,0,0
576,4,1330,1,1,0,1
727,7,0,0,0,0,0
52,2,0,0,0,0,1
824,7,0,0,0,0,0
600,3,552,1,1,0,1
172,3,792,1,0,0,0
290,5,753,1,1,0,0
621,2,1004,1,1,0,0
206,4,0,0,1,0,0
834,7,0,0,0,0,0
353,6,1182,1,0,0,0
240,4,566,1,1,0,0
469,1,1236,1,0,0,0
190,6,490,1,0,0,0
563,5,617,1,0,0,0
605,6,571,1,0,0,0
999,4,1034,1,1,0,0
731,7,0,0,0,0,0
391,6,367,1,0,0,0
704,4,1060,1,1,0,1
611,6,498,1,0,0,0
949,6,390,1,0,0,0
924,7,0,0,0,0,0
419,4,839,1,1,0,1
324,5,745,1,1,0,0
774,1,844,1,0,0,0
733,2,3386,1,0,0,1
282,3,698,1,1,0,0
262,2,2674,1,0,0,0
174,7,0,0,0,0,0
132,5,692,1,1,0,0
389,5,1264,1,0,0,0
545,7,0,0,0,0,0
1083,3,267,1,1,0,0
291,1,798,1,0,0,0
623,7,0,0,0,0,0
924,1,426,1,0,0,0
95,2,825,1,1,0,0
364,4,590,1,0,0,0
925,2,829,1,0,0,0
129,2,1267,1,0,0,1
1029,6,218,1,0,0,0
588,5,645,1,1,0,0
307,5,436,1,1,0,0
591,4,512,1,1,0,0
957,6,641,1,0,0,0
99,6,493,1,0,0,0
618,2,417,1,0,0,0
724,7,0,0,0,0,0
708,7,0,0,0,0,0
803,6,390,1,0,0,0
810,3,488,1,1,0,0
1049,4,613,1,0,0,0
471,4,603,1,1,0,0
787,6,858,1,0,0,0
494,3,1191,1,1,0,1
253,4,661,1,0,0,0
148,7,0,0,0,0,0
838,4,715,1,0,0,1
759,1,595,1,0,0,1
13,5,357,1,0,0,0
537,3,578,1,0,0,0
58,5,400,1,0,0,1
1016,5,477,1,1,0,0
723,1,508,1,0,0,0
171,7,0,0,0,0,0
1031,3,487,1,1,0,0
270,5,1211,1,0,0,1
855,1,587,1,0,0,0
523,3,2013,1,1,0,0
1011,4,911,1,0,0,1
594,6,285,1,0,0,0
1025,2,852,1,1,0,0
765,3,727,1,1,0,0
947,2,1103,1,0,0,1
1021,4,1036,1,0,0,0
971,4,902,1,0,0,0
813,4,829,1,1,0,1
618,3,448,1,0,0,1
68,4,1067,1,1,0,0
585,3,654,1,0,0,0
17,2,685,1,0,0,0
44,4,584,1,0,0,0
672,3,1288,1,1,0,0
676,7,1753,1,0,0,0
258,6,372,1,0,0,0
19,1,752,1,1,0,0
568,4,428,1,1,0,0
110,3,610,1,0,0,0
263,2,337,1,0,0,0
437,4,541,1,0,0,0
234,6,959,1,0,0,0
140,5,892,1,0,0,0
916,4,923,1,1,0,0
533,7,0,0,0,0,0
390,4,881,1,0,0,0
985,4,688,1,1,0,1
206,4,835,1,0,0,0
228,6,583,1,0,0,0
189,6,780,1,0,0,0
357,6,903,1,0,0,0
142,5,838,1,1,0,0
586,2,2333,1,1,0,0
836,3,703,1,0,0,1
391,1,715,1,0,0,1
691,4,640,1,1,0,1
258,4,518,1,0,0,1
791,1,721,1,0,0,1
191,6,650,1,0,0,0
752,6,299,1,0,0,0
717,6,419,1,0,0,0
207,5,1230,1,0,0,0
414,6,523,1,0,0,0
114,7,0,0,0,0,0
906,2,1022,1,0,0,0
1004,5,451,1,0,0,0
704,3,1112,1,1,0,0
504,3,1032,1,1,0,0
975,3,787,1,1,0,0
646,5,791,1,1,0,0
172,5,839,1,1,0,0
182,6,410,1,0,0,0
791,6,597,1,0,0,0
1091,7,0,0,0,0,0
726,6,583,1,0,0,0
424,4,657,1,1,0,0
212,5,516,1,1,0,0
272,7,0,0,0,0,0
561,4,603,1,0,0,1
439,5,0,0,1,0,1
209,3,592,1,1,0,0
336,6,1805,1,0,0,0
105,3,471,1,0,0,1
465,3,588,1,1,0,0
253,3,644,1,1,0,0
494,3,853,1,0,0,0
762,1,313,1,0,0,0
452,2,530,1,0,0,0
651,5,1177,1,1,0,0
170,6,477,1,0,0,0
3,7,0,0,0,0,0
290,6,422,1,0,0,0
425,4,0,0,1,0,0
365,2,476,1,0,0,0
